ID,Property_Age,Location_Risk,Disaster_History,Construction_Type,Property_Value,Owner_Age,Insurance_Type,Past_Claims,Claim_Filed
636,25,1,0,0,2920934,53,1,2,0
637,52,0,0,1,4373184,80,0,1,1
638,85,1,0,1,4467131,77,2,5,1
639,100,1,0,1,107293,29,0,0,0
640,53,0,0,1,3306256,64,2,1,1
641,23,1,0,2,4268494,62,2,4,0
642,16,1,1,0,4453810,19,1,5,1
643,57,1,0,1,1727533,37,2,5,0
644,39,0,0,1,379746,33,0,5,0
645,53,1,1,1,1264608,31,0,1,1
646,42,0,0,2,657193,70,0,2,0
647,58,0,1,1,277996,19,0,2,0
648,39,1,0,2,1399242,66,1,4,0
649,14,1,0,1,4584578,33,1,2,0
650,95,0,0,0,2377352,21,0,1,0
651,5,1,0,0,4378983,60,1,5,0
652,35,1,0,1,2312610,30,0,1,1
653,87,1,0,1,231460,55,1,5,0
654,93,1,0,0,1750516,66,2,1,1
655,75,1,0,1,4358637,18,1,2,0
656,18,1,0,1,3512724,26,1,1,0
657,76,0,0,0,1862753,38,1,3,0
658,9,0,0,0,4978712,35,1,5,1
659,74,1,0,2,3608158,60,0,5,0
660,58,1,0,1,847910,49,2,4,0
661,17,1,0,2,3358848,63,1,3,0
662,7,0,1,1,4895188,51,1,1,1
663,46,0,0,1,4683145,37,2,2,0
664,13,1,1,0,1599909,60,2,4,0
665,40,0,0,1,880166,19,1,3,1
666,42,1,0,1,4772707,21,0,1,0
667,9,0,0,1,551698,80,1,2,1
668,50,1,1,0,1031482,76,1,1,1
669,27,2,0,0,899137,62,1,5,0
670,66,0,0,2,3595239,55,0,3,0
671,5,1,0,1,1134460,24,1,3,0
672,29,0,0,1,110248,39,1,4,1
673,37,1,0,1,933420,37,0,2,0
674,38,1,0,2,189169,75,2,0,1
675,83,1,0,1,1767903,52,0,1,0
676,8,1,0,1,3253189,21,0,2,0
677,65,2,0,2,3403798,77,1,0,0
678,86,0,1,2,2741310,70,2,2,0
679,17,0,1,0,637698,37,2,1,0
680,71,2,0,0,2216285,52,1,1,0
681,89,1,0,2,3006943,50,0,4,0
682,45,2,1,2,3962473,68,2,3,1
683,4,1,0,1,2231325,76,2,3,0
684,36,2,0,1,1159755,38,0,3,0
685,70,1,1,1,2036887,62,1,4,0
686,31,1,0,1,2736200,31,1,3,0
687,19,2,0,1,3635472,48,1,2,1
688,61,1,1,0,191975,39,2,3,0
689,54,0,0,2,3862481,77,0,3,1
690,39,0,1,2,101755,65,1,5,0
691,91,0,1,1,1801364,47,0,1,1
692,74,0,1,1,2268504,46,1,4,0
693,90,0,0,0,576352,53,1,4,0
694,19,1,0,1,3671560,66,0,3,0
695,39,1,0,1,3444226,59,1,5,0
696,67,1,0,1,4108919,46,2,0,0
697,45,1,0,1,2833573,24,1,1,0
698,13,0,0,1,4005892,49,1,3,0
699,92,0,0,2,2367708,30,0,0,0
700,58,0,0,0,1863791,74,1,2,0
701,20,1,0,1,3172098,80,1,5,0
702,92,0,1,2,4282585,30,2,5,0
703,72,0,1,1,244086,71,0,1,0
704,61,1,1,1,1074005,31,1,5,0
705,39,2,0,1,2387138,23,0,4,0
706,1,0,1,2,4675534,33,0,0,0
707,3,1,1,0,4629750,58,1,3,0
708,77,1,0,1,4759203,69,0,0,0
709,92,1,0,0,1524137,65,0,4,0
710,62,2,0,0,2375402,38,1,2,1
711,63,0,0,1,2198215,70,1,0,1
712,25,0,0,0,3713310,79,1,3,0
713,56,2,0,2,4272470,61,1,0,0
714,33,1,1,2,267115,33,1,5,0
715,38,1,0,1,2525808,22,1,2,0
716,6,1,0,1,3880703,41,0,0,0
717,58,1,1,1,1274806,60,1,2,0
718,44,2,0,2,2700078,18,0,2,0
719,45,2,1,1,1934098,27,2,1,1
720,32,1,0,0,4953733,60,1,1,1
721,45,0,1,2,2458404,64,0,3,1
722,61,2,0,2,2063175,75,1,3,0
723,47,0,0,1,1144369,76,2,3,1
724,21,0,0,2,4965268,52,0,2,0
725,80,2,1,2,3163758,48,0,2,0
726,85,0,1,1,3809186,73,2,1,1
727,75,0,0,1,4470477,32,0,5,1
728,36,0,1,2,1738745,28,0,2,0
729,99,2,0,0,578078,26,1,1,0
730,19,1,0,1,1002196,19,1,0,0
731,20,1,1,0,4152500,61,1,3,0
732,57,0,0,2,2700771,69,1,3,1
733,18,1,0,2,406803,47,2,4,0
734,47,1,1,0,4309877,33,1,5,0
735,49,0,1,2,109554,73,2,1,0
736,14,1,1,2,329726,65,1,4,0
737,15,0,1,2,4139964,70,0,3,1
738,31,2,0,0,2954820,18,2,4,0
739,1,1,1,1,2906309,65,0,0,0
740,54,2,0,1,113015,23,1,4,1
741,3,0,1,1,4143335,63,0,0,0
742,16,1,0,1,159617,74,1,3,1
743,87,1,0,2,3195354,74,2,2,1
744,57,1,0,1,2148411,28,1,1,0
745,75,2,0,2,3148237,50,0,4,0
746,12,0,0,0,874726,69,0,5,0
747,74,0,1,0,1363298,34,1,0,0
748,96,1,1,0,4432019,72,0,5,0
749,16,1,0,1,4786373,68,1,3,0
750,72,1,1,1,4275988,51,1,5,0
751,76,0,0,2,2819469,63,1,5,0
752,24,1,0,1,621579,57,1,3,0
753,28,0,0,1,2717694,42,1,2,0
754,8,1,1,1,292830,80,0,5,0
755,92,1,1,0,1512612,72,1,5,0
756,36,1,0,0,2253387,39,2,5,0
757,90,0,0,1,4591752,43,0,3,1
758,8,1,0,1,4578620,78,0,5,0
759,58,0,0,2,4892426,44,1,3,1
760,60,0,0,1,4863449,55,0,2,0
761,50,1,0,2,4915366,26,0,3,0
762,28,2,0,1,794102,54,1,5,1
763,92,0,1,2,4150784,22,0,0,0
764,41,1,0,0,1288900,35,0,5,0
765,100,2,0,1,1996118,39,2,4,0
766,64,2,0,1,2587963,63,0,4,0
767,27,0,1,2,639610,29,2,0,0
768,63,2,1,0,4698711,77,0,4,1
769,17,0,1,1,948057,61,2,5,0
770,73,0,0,1,2176028,39,1,3,1
771,33,0,1,1,1728368,23,0,5,1
772,84,1,0,0,4207826,53,1,4,0
773,77,0,0,0,3303359,44,2,4,1
774,92,0,0,1,1656399,64,0,3,0
775,29,0,0,1,466727,72,1,4,0
776,13,2,1,0,2986551,32,1,3,1
777,46,2,1,1,661306,74,1,2,0
778,35,0,0,0,4478062,34,1,5,0
779,6,2,0,2,4188027,20,0,2,0
780,82,2,0,1,3697770,27,0,4,0
781,69,1,0,2,432616,80,1,2,0
782,47,0,0,1,621777,80,2,4,1
783,25,1,1,2,691392,42,1,2,0
784,66,2,1,1,4914988,79,1,4,1
785,10,1,0,1,3179885,38,0,1,0
786,56,0,1,1,802175,71,1,5,1
787,30,1,0,2,4859317,57,1,0,0
788,5,1,0,1,3982707,26,1,5,0
789,33,1,0,0,1965037,41,2,2,1
790,65,0,0,0,4973562,49,0,3,0
791,18,0,1,1,4694257,20,0,0,0
792,96,2,0,1,135308,75,2,4,0
793,49,2,0,0,2655862,50,0,0,0
794,11,0,0,1,578955,60,1,3,0
795,85,2,1,1,1037212,62,1,3,1
796,26,0,0,2,968981,29,1,5,0
797,63,1,1,0,4952650,46,0,4,1
798,89,1,1,1,878269,38,0,5,0
799,86,2,0,2,4276494,56,1,2,0
800,59,2,0,1,1533487,51,0,2,1
801,27,0,1,0,152934,50,1,1,0
802,49,2,0,2,3729862,49,1,5,0
803,77,0,1,1,3907573,37,1,3,0
804,33,1,0,1,3472840,20,1,1,0
805,98,1,0,2,4676542,21,2,3,0
806,99,1,1,2,2315308,34,1,1,0
807,1,0,1,1,2471068,67,1,5,1
808,21,2,1,0,4238920,34,2,2,0
809,55,0,0,1,3913619,36,1,3,0
810,6,0,1,0,1923899,21,2,5,0
811,92,1,1,0,588830,46,0,5,1
812,81,1,1,1,4855986,34,2,2,0
813,69,2,0,2,3916647,39,1,0,1
814,95,0,0,2,2406072,19,2,2,0
815,5,0,1,1,4729337,59,2,3,0
816,3,2,0,1,4168225,29,0,0,0
817,53,1,0,0,3425181,62,1,1,0
818,23,0,0,0,4499123,28,1,4,0
819,53,1,0,0,158724,70,0,3,0
820,37,1,0,2,3248133,57,1,4,1
821,74,1,0,0,1725379,77,0,4,0
822,74,1,1,2,3777357,46,2,0,0
823,83,2,0,1,779644,37,0,1,1
824,17,2,0,0,553668,22,1,2,0
825,85,1,0,0,2813236,42,0,0,0
826,78,0,0,1,4665908,51,0,1,0
827,73,2,0,2,2606147,29,1,2,0
828,1,1,1,2,380570,45,1,2,0
829,51,1,0,1,4717703,51,0,1,0
830,45,0,1,1,1415870,23,2,2,1
831,77,2,0,1,3323396,71,0,3,0
832,4,1,0,2,2895323,36,1,3,1
833,62,0,0,2,3479778,29,1,0,0
834,65,1,0,1,4609510,42,1,2,0
835,32,2,1,1,135394,30,0,2,1
836,34,0,1,1,553247,34,1,1,0
837,92,2,0,1,985226,29,1,3,1
838,95,1,0,0,1289135,20,0,4,0
839,72,1,0,1,2010817,41,0,0,1
840,39,0,0,2,2359155,25,0,5,0
841,26,0,1,1,4641739,65,0,3,0
842,34,2,0,0,4517660,53,0,1,0
843,54,0,1,2,3257094,73,0,0,1
844,3,1,0,0,4019840,76,1,4,0
845,50,0,0,0,4939117,43,1,5,1
846,12,0,0,0,3093909,62,1,0,0
847,65,0,0,1,3468861,25,0,3,0
848,54,1,1,1,857044,49,1,4,0
849,5,2,0,1,4005081,49,1,5,0
850,94,0,1,2,1321019,18,1,1,0
851,94,0,0,1,3043909,20,1,0,0
852,57,0,1,2,101676,18,1,3,1
853,17,1,0,0,4400398,32,0,1,0
854,47,1,1,2,4692802,67,1,4,0
855,23,2,1,1,1659191,37,0,0,0
856,79,1,1,1,2389527,20,2,2,1
857,85,1,0,1,899808,78,1,3,0
858,14,0,1,1,2131209,32,1,3,0
859,66,2,0,0,2206583,76,2,2,0
860,75,0,0,2,919802,71,1,1,1
861,51,0,0,0,1805873,77,1,3,1
862,38,1,0,0,3139257,77,0,1,1
863,64,1,1,1,2040124,54,1,4,1
864,98,1,0,2,3848953,38,2,2,0
865,38,1,0,0,2824996,59,2,1,0
866,50,1,0,2,4700992,56,1,4,0
867,98,0,0,2,2907527,40,1,0,0
868,82,2,0,1,1764260,74,1,3,0
869,30,1,0,1,1465374,57,1,2,0
870,79,1,0,2,2154040,52,1,0,0
871,91,1,0,1,3456217,35,1,0,0
872,51,0,1,1,1965601,34,1,0,0
873,63,1,1,2,1521143,48,2,1,0
874,98,1,1,2,845746,65,1,3,1
875,52,0,0,2,930833,43,0,2,0
876,38,1,0,0,4063753,39,0,5,1
877,97,2,0,0,4173693,78,2,5,0
878,88,1,0,0,2290372,62,2,3,0
879,79,2,0,1,2757130,53,1,3,0
880,30,0,0,1,4913952,52,1,3,0
881,51,0,0,1,3314651,28,2,4,1
882,81,0,0,1,3791842,44,2,4,0
883,5,1,1,2,3485166,51,1,4,1
884,29,0,0,2,2512461,35,0,4,0
885,4,0,0,2,1923991,44,1,3,0
886,10,2,0,0,1992462,21,0,3,0
887,56,2,0,0,1941967,34,2,5,0
888,17,1,0,2,1977723,23,0,2,0
889,74,0,0,1,3144035,59,1,5,0
890,17,0,0,1,4710194,28,1,5,1
891,84,0,1,0,240631,22,1,2,0
892,88,1,1,0,4850844,75,1,2,0
893,69,2,0,1,3533976,74,0,5,1
894,34,1,0,2,1018055,35,1,5,0
895,6,0,0,2,1738533,74,1,5,0
896,53,1,1,1,4075133,42,1,2,0
897,66,0,0,1,3144514,27,2,2,1
898,77,0,0,2,1056871,58,1,4,0
899,43,1,0,1,4766428,33,1,3,0
900,75,1,0,1,596644,27,1,2,1
901,23,0,1,2,4917956,27,1,1,1
902,55,0,0,2,1863787,53,1,2,0
903,80,2,0,2,3564408,38,1,2,1
904,95,0,0,0,2190982,73,2,3,0
905,75,0,0,1,791298,31,1,5,0
906,16,0,1,2,569671,25,1,4,0
907,8,0,1,0,4915808,18,1,0,0
908,4,0,0,2,2978727,33,1,5,0
909,4,2,0,0,4215030,43,1,5,0
910,56,0,0,2,2050291,66,2,3,0
911,25,1,0,1,3228543,59,0,4,1
912,67,1,0,0,3085994,23,1,1,0
913,96,1,0,1,3698662,56,1,0,0
914,67,2,0,1,1072473,67,0,4,0
915,27,2,0,1,1409050,19,2,5,0
916,93,0,0,1,593798,70,0,4,1
917,32,1,1,2,3721481,26,0,3,0
918,50,1,0,1,4982882,22,2,4,0
919,61,2,1,1,1057644,57,0,2,1
920,51,1,0,0,1510916,73,1,4,0
921,19,2,0,2,2904118,22,2,0,0
922,21,1,1,0,2702034,73,1,4,0
923,5,0,0,1,2135424,64,1,1,0
924,82,1,1,2,3320740,25,0,2,0
925,92,2,0,0,3305599,80,0,0,0
926,42,2,0,1,216445,22,1,0,0
927,61,0,0,0,3983230,22,0,5,1
928,22,1,0,2,2095020,69,1,3,0
929,21,0,0,1,1892892,34,1,3,0
930,70,0,0,2,2488886,26,1,2,0
931,1,1,0,2,4739037,51,0,0,0
932,5,0,0,1,1636384,50,1,5,0
933,12,2,0,2,2095377,39,1,1,1
934,90,0,0,1,4977530,38,0,4,0
935,46,2,0,1,1674771,60,1,4,0
936,34,0,0,1,2616306,32,1,4,0
937,49,0,1,2,865825,18,2,3,0
938,78,0,1,1,1466320,24,2,0,1
939,90,0,0,1,3525487,40,1,0,1
940,45,0,1,1,4369779,68,1,1,0
941,27,0,0,1,4141214,73,0,3,1
942,73,1,1,0,4389794,64,0,1,0
943,26,0,1,1,1234932,23,2,0,0
944,47,1,1,1,1397315,37,0,4,1
945,86,0,0,1,4080863,75,1,3,0
946,56,2,0,1,3878463,43,0,3,0
947,94,2,0,1,3960213,59,0,3,0
948,63,1,1,2,3454657,29,1,5,0
949,48,0,0,2,2229719,30,0,5,0
950,61,0,1,1,2974341,64,1,4,1
951,81,2,0,0,2501460,68,0,5,0
952,26,0,1,2,4820578,66,1,3,0
953,36,0,0,2,4590431,30,1,5,0
954,1,0,0,1,4796784,19,1,5,0
955,8,0,0,0,3202374,49,1,2,1
956,99,0,0,0,4654996,67,0,3,1
957,52,1,0,0,225605,48,1,5,1
958,79,0,1,0,622962,78,1,4,0
959,47,1,0,2,246628,28,2,5,1
960,56,0,0,1,4620845,54,0,5,0
961,86,0,1,1,4115450,21,0,3,0
962,14,2,0,2,1863376,51,0,5,1
963,90,0,1,2,4009475,76,0,2,0
964,28,2,1,2,4537095,33,0,2,0
965,87,1,0,2,4511298,48,1,5,1
966,78,0,0,1,2633588,42,1,3,1
967,88,2,0,2,2014372,56,2,0,0
968,2,0,1,2,3942166,25,0,0,1
969,26,2,0,0,4622878,25,2,1,1
970,14,0,0,1,4557713,51,2,2,1
971,59,2,1,1,1376327,32,2,0,0
972,56,0,0,2,2384540,22,2,1,0
973,7,1,1,1,3310545,36,1,0,1
974,3,1,1,1,1506668,27,1,3,0
975,23,2,0,0,4195980,26,1,5,0
976,18,2,1,1,4873376,74,1,2,0
977,38,2,1,0,3132746,71,2,0,0
978,99,2,0,1,1385286,46,1,3,1
979,15,0,0,2,1635369,69,0,1,0
980,64,0,0,0,352673,57,1,3,0
981,89,0,0,1,3981999,54,1,1,1
982,28,0,1,0,159133,36,2,0,0
983,74,0,0,0,622582,30,0,5,0
984,39,1,0,1,1148399,76,1,4,0
985,57,0,0,0,2536634,63,0,5,0
986,17,1,0,1,2509437,57,2,3,1
987,86,0,1,0,1814591,33,0,4,0
988,90,0,1,0,4074024,79,2,2,0
989,44,1,0,1,1602180,47,0,4,1
990,25,1,0,1,3609573,77,0,5,0
991,17,1,0,0,4459054,71,0,2,0
992,13,1,0,1,2711037,22,1,0,0
993,84,0,0,2,1109361,50,1,0,1
994,25,1,0,2,3132891,36,0,3,0
995,68,0,1,0,2056152,72,1,4,0
996,10,0,0,1,1871087,36,0,2,0
997,67,1,1,1,4387178,34,2,2,0
998,18,0,0,0,2751095,41,0,4,1
999,100,0,0,2,427590,72,1,5,0
1000,86,2,1,2,4302318,70,1,0,1
1001,34,2,0,2,2389955,45,2,5,0
1002,8,0,1,2,4992725,59,2,0,1
1003,40,0,0,2,3052336,54,2,2,1
1004,83,0,0,1,4773109,39,0,3,0
1005,42,0,1,1,1822844,56,2,0,0
1006,41,2,0,2,259765,33,1,1,1
1007,6,0,1,1,2079683,78,2,2,1
1008,52,1,1,1,3455676,52,1,4,0
1009,26,0,0,1,3813718,44,2,4,0
1010,64,2,0,2,1171263,29,1,5,1
1011,98,0,0,0,1440301,63,1,5,0
1012,59,1,0,1,2553029,80,1,2,0
1013,56,0,1,2,4040452,45,1,5,1
1014,59,1,0,2,4166680,69,1,5,1
1015,70,0,0,2,770038,18,1,2,1
1016,33,0,1,1,2891327,56,1,0,0
1017,53,2,0,0,2747917,75,1,2,1
1018,22,2,1,2,2513122,35,1,2,0
1019,21,2,0,0,559966,40,0,5,0
1020,70,1,1,1,1692874,39,2,1,0
1021,70,2,0,1,2255285,21,1,4,1
1022,4,0,0,0,1387510,65,0,5,0
1023,94,0,0,1,2032108,28,1,0,1
1024,75,0,0,1,1064191,35,0,3,1
1025,62,1,1,1,352572,72,0,0,0
1026,62,0,0,2,4797639,65,1,4,1
1027,94,0,1,0,3401878,24,1,3,1
1028,95,1,0,0,4360012,38,0,2,0
1029,24,2,0,1,3000854,74,1,1,0
1030,55,0,0,1,355369,52,2,1,0
1031,9,0,0,2,2334487,74,0,4,0
1032,3,0,0,0,898053,54,0,5,1
1033,31,0,0,2,142369,67,2,4,0
1034,40,0,1,1,696880,74,1,1,1
1035,36,1,0,1,1470987,47,1,3,1
1036,24,1,0,0,3108374,34,0,3,0
1037,95,1,0,1,900677,50,1,5,0
1038,6,0,0,0,1262558,33,1,0,0
1039,66,2,1,0,1607588,32,2,2,0
1040,84,0,0,1,4426728,30,1,5,0
1041,92,1,0,2,1940251,56,1,3,0
1042,75,2,0,2,4353788,20,2,2,0
1043,4,0,0,1,2031391,41,2,4,0
1044,79,0,0,1,840100,40,0,3,1
1045,6,2,0,1,2262854,76,2,3,0
1046,94,0,0,2,3660254,62,1,3,0
1047,51,1,0,1,3880843,65,1,0,0
1048,62,0,1,0,2083519,72,1,5,0
1049,57,1,0,0,4761065,18,1,4,0
1050,66,0,1,1,4625991,49,0,1,0
1051,79,0,0,1,1734916,50,1,0,0
1052,75,1,1,0,2958574,77,1,0,0
1053,8,0,0,2,4959387,65,0,3,0
1054,26,0,0,2,245662,47,1,0,0
1055,51,0,0,1,3064758,19,2,5,0
1056,45,0,0,0,2943596,35,1,5,0
1057,44,0,0,1,4531569,76,1,5,0
1058,5,0,0,2,803543,70,2,1,0
1059,70,2,0,2,2156297,74,1,0,1
1060,26,0,0,0,2698468,72,0,5,1
1061,68,1,0,0,1258845,47,1,0,1
1062,19,0,1,1,2168671,35,0,3,0
1063,84,0,0,1,4655754,22,1,4,0
1064,97,2,0,1,4733877,22,2,5,0
1065,20,0,0,2,851790,25,1,1,1
1066,12,2,0,1,506138,26,1,3,1
1067,47,0,0,0,3767931,49,1,0,0
1068,1,1,1,2,414291,73,0,5,0
1069,90,1,0,0,160631,31,1,1,0
1070,14,2,0,2,4070623,30,1,2,0
1071,64,1,0,1,3356389,35,0,5,1
1072,38,1,0,2,1984313,21,2,5,0
1073,37,0,1,0,2337877,67,0,0,0
1074,11,0,1,0,385212,39,2,4,1
1075,100,2,0,1,1305321,37,1,0,0
1076,77,0,0,1,100570,32,1,4,0
1077,3,0,0,1,4138386,24,0,2,0
1078,33,1,0,2,181736,30,1,3,0
1079,6,0,0,2,1861428,51,2,3,0
1080,50,2,1,1,4333225,58,1,5,1
1081,10,1,0,0,826403,47,2,3,0
1082,5,1,0,2,541575,22,1,1,0
1083,23,2,0,2,4363495,18,2,4,0
1084,10,0,1,1,640635,77,2,0,1
1085,44,0,0,2,122053,48,1,1,0
1086,2,1,1,0,945488,76,1,1,0
1087,13,0,0,0,3828704,68,2,0,0
1088,40,1,0,0,4090610,37,0,2,0
1089,2,2,1,2,3372113,36,2,3,1
1090,84,1,1,1,4923408,71,1,2,1
1091,65,0,0,1,2572843,46,1,2,0
1092,63,2,0,0,4293861,62,0,3,0
1093,73,1,1,0,2566374,55,1,2,0
1094,17,1,0,0,4808807,27,1,1,1
1095,9,0,0,1,1749282,46,2,5,1
1096,75,2,1,0,3152080,48,1,0,0
1097,15,1,0,0,776538,28,0,5,0
1098,24,1,0,2,625002,40,2,1,0
1099,38,2,0,1,1393041,47,1,5,1
1100,35,0,0,2,2665135,42,2,1,0
1101,94,1,0,0,2441691,33,1,4,0
1102,95,2,0,1,2311464,75,1,3,0
1103,49,0,0,1,2794322,74,1,3,0
1104,69,1,0,0,779484,40,1,5,0
1105,62,2,0,0,2679952,76,0,1,0
1106,60,1,0,2,2476807,80,0,3,1
1107,50,1,1,2,338274,50,2,4,0
1108,78,2,0,0,2274719,68,1,5,0
1109,75,2,1,1,1542970,54,2,0,0
1110,9,0,0,2,3444742,75,0,2,0
1111,34,0,1,0,1233303,45,2,3,0
1112,76,1,0,1,577900,44,1,1,1
1113,99,1,0,2,4886852,23,1,3,0
1114,35,1,1,2,790663,55,1,1,1
1115,1,1,1,1,1664884,54,2,5,0
1116,40,0,0,0,3955101,23,1,5,0
1117,64,1,1,0,3727164,42,1,2,0
1118,22,0,0,2,3330794,30,0,3,1
1119,60,1,1,2,2416722,79,1,2,0
1120,64,1,0,1,1394980,50,2,1,0
1121,93,0,0,2,1932572,50,0,4,0
1122,72,0,0,2,569303,42,1,4,0
1123,11,1,0,1,2252255,31,0,0,0
1124,14,1,1,2,2414366,57,2,1,0
1125,60,0,0,1,1000440,58,2,1,0
1126,30,2,0,1,2135936,72,1,1,0
1127,35,1,0,0,955056,59,0,5,0
1128,85,2,0,2,141456,55,1,5,1
1129,37,1,0,1,2642902,26,0,4,0
1130,5,1,0,0,2303381,35,1,4,0
1131,83,2,1,2,4960378,32,0,4,1
1132,78,1,0,1,2463608,21,1,3,0
1133,26,1,0,2,4935528,51,0,3,0
1134,62,0,1,0,4184077,79,0,4,0
1135,4,1,0,1,1183791,55,0,2,0
1136,89,0,1,0,3997933,34,1,3,0
1137,42,0,1,2,2716254,24,1,5,0
1138,89,0,0,0,660552,49,0,3,0
1139,18,0,0,1,4984148,72,1,3,0
1140,40,2,0,2,449001,40,2,3,1
1141,72,0,0,1,1004034,79,0,0,0
1142,39,1,1,2,2966548,37,2,3,1
1143,14,2,0,2,2821416,64,1,2,0
1144,32,1,0,0,4991826,73,0,0,0
1145,51,0,0,0,2657359,70,1,5,0
1146,38,1,0,0,4523049,19,1,5,0
1147,97,1,0,0,3098228,38,1,3,0
1148,23,1,1,2,2761234,29,0,1,1
1149,63,1,0,2,3799253,59,2,0,0
1150,15,2,0,0,3359470,74,1,5,0
1151,97,1,0,1,2692650,75,1,3,0
1152,25,0,1,1,3221269,66,0,2,0
1153,17,1,0,0,113417,44,0,4,0
1154,97,0,1,1,1610702,67,1,5,0
1155,66,2,0,1,2080285,65,1,3,0
1156,78,0,1,1,4396420,27,1,1,0
1157,53,0,0,1,155443,25,1,2,0
1158,51,2,0,2,3726849,78,0,5,1
1159,39,1,0,0,315189,38,1,0,0
1160,51,0,0,2,4812529,77,0,2,0
1161,70,1,0,1,1342185,74,1,3,0
1162,6,2,0,2,1448668,39,1,5,0
1163,67,0,0,1,213612,30,1,5,1
1164,7,2,0,2,543318,65,2,1,0
1165,51,0,1,2,1807542,57,2,5,0
1166,72,1,0,1,704502,80,1,2,0
1167,42,2,1,1,4589473,29,0,5,1
1168,64,0,0,2,4344677,34,1,2,0
1169,15,1,0,2,2997972,65,0,4,1
1170,29,0,0,2,969002,26,1,4,0
1171,33,1,0,2,1441640,74,2,3,0
1172,94,1,1,1,3149849,68,1,0,1
1173,27,1,0,0,246083,66,1,0,0
1174,36,0,1,0,984315,73,1,1,0
1175,29,0,1,2,613205,57,2,3,1
1176,38,0,0,1,2743226,29,0,0,0
1177,57,0,1,0,379088,26,2,5,1
1178,97,1,0,2,4630365,47,1,2,0
1179,27,2,1,2,272236,23,0,3,1
1180,55,1,1,0,3453543,42,2,2,0
1181,33,1,0,0,1046219,45,2,1,0
1182,68,2,1,1,2134987,27,1,5,1
1183,86,1,0,0,4227738,58,2,3,0
1184,66,2,0,2,2031903,45,0,5,1
1185,10,1,0,1,4563292,46,1,5,1
1186,5,0,0,2,2960713,53,0,5,0
1187,74,0,0,2,2153398,28,1,1,0
1188,97,1,1,1,3453212,38,1,4,0
1189,38,0,0,1,844227,71,0,1,0
1190,13,0,0,1,1127599,55,1,5,1
1191,31,1,0,1,113144,43,0,4,0
1192,47,1,0,1,4288433,35,0,3,0
1193,100,1,1,2,3675589,21,1,2,0
1194,88,0,1,1,466099,61,1,2,0
1195,52,0,1,2,3258546,58,1,2,0
1196,56,1,0,0,1410220,32,0,1,0
1197,15,2,0,0,3282608,40,1,3,0
1198,29,1,1,2,1995117,58,0,3,0
1199,8,2,1,1,3664074,23,1,4,1
1200,5,1,0,1,4452092,60,2,3,1
1201,29,1,0,1,858641,24,0,2,0
1202,47,0,1,0,393441,74,1,3,0
1203,68,1,1,2,1702356,63,0,4,0
1204,76,1,0,0,862439,77,1,3,0
1205,45,1,1,1,4905453,65,1,3,1
1206,2,1,0,1,3976812,32,2,2,1
1207,27,1,0,2,3544678,69,1,3,1
1208,95,0,0,1,2271609,26,1,1,1
1209,36,1,0,0,694173,80,1,4,1
1210,36,0,0,1,699479,68,0,4,0
1211,26,2,0,0,147674,47,2,4,0
1212,43,0,0,0,1753279,61,1,3,0
1213,27,0,1,0,405271,79,0,1,1
1214,69,1,1,1,4711022,60,1,5,0
1215,20,1,0,0,303265,45,1,5,0
1216,11,1,0,1,2442517,47,0,4,1
1217,74,0,1,2,3427524,25,1,0,0
1218,38,1,0,2,499456,52,1,5,0
1219,6,0,1,0,4774406,68,1,5,1
1220,72,2,1,0,4402193,52,0,2,1
1221,23,2,0,1,2230047,74,2,0,1
1222,47,1,1,2,4140038,43,0,0,1
1223,90,0,1,0,898352,47,1,4,0
1224,46,1,0,2,2932440,52,1,0,0
1225,12,0,0,1,704741,55,0,0,0
1226,90,1,0,1,261715,28,0,5,1
1227,13,0,0,2,385395,79,0,1,0
1228,62,2,0,2,4056398,37,0,2,0
1229,82,0,0,2,1732908,63,0,3,0
1230,89,1,0,1,2355947,48,1,4,0
1231,97,1,1,1,2815732,51,1,5,0
1232,60,1,0,1,3909601,29,1,5,1
1233,43,0,0,1,1060820,65,0,4,0
1234,76,2,0,1,1021883,45,2,0,0
1235,100,1,0,0,206371,20,0,3,0
1236,68,1,0,0,1290953,70,1,5,0
1237,5,0,0,1,656010,80,0,3,0
1238,37,1,0,2,2977309,65,0,3,0
1239,72,1,1,2,4371988,59,1,4,1
1240,92,0,1,1,2252581,69,1,4,1
1241,31,0,0,1,3848453,22,1,5,1
1242,9,2,0,0,4239656,30,1,5,0
1243,51,0,0,2,4521011,29,2,5,1
1244,29,0,1,1,1323901,76,1,1,1
1245,78,1,0,2,2611076,18,1,4,1
1246,40,1,1,2,820323,69,0,4,0
1247,41,0,0,0,4059781,60,0,1,0
1248,86,1,0,1,4717521,75,1,4,0
1249,11,0,0,2,2025238,36,1,0,1
1250,23,0,1,0,4399689,46,1,0,0
1251,1,0,1,1,1055288,80,0,1,0
1252,46,2,0,2,4333454,64,2,5,0
1253,21,0,0,1,3760171,67,2,1,1
1254,90,0,0,2,209756,65,1,0,1
1255,36,1,0,2,581588,56,2,3,0
1256,54,2,1,2,4218776,59,2,4,1
1257,87,0,1,0,4845753,42,2,2,0
1258,57,1,1,1,3639961,33,1,2,0
1259,1,0,1,0,251957,34,1,1,1
1260,63,1,0,2,201351,45,0,2,1
1261,54,1,1,2,4340564,56,1,3,0
1262,55,1,1,1,2600628,60,1,2,0
